annee;ROME;rome_label;cbassin;lib_bassin_bmo19;oee;defm_abc;ind_tension_d
2020;F1201;Conduite de travaux du BTP;4441;STRASBOURG;7;1;5
2020;F1202;Direction de chantier du BTP;4441;STRASBOURG;1;1;5
2020;F1302;Conduite d'engins de terrassement et de carrière;4441;STRASBOURG;4;2;5
2020;F1502;Montage de structures métalliques;4441;STRASBOURG;3;2;5
2020;F1602;Électricité bâtiment;4441;STRASBOURG;2;16;5
2020;F1603;Installation d'équipements sanitaires et thermiques;4441;STRASBOURG;4;1;5
2020;F1604;Montage d'agencements;4441;STRASBOURG;1;18;5
2020;F1605;Montage de réseaux électriques et télécoms;4441;STRASBOURG;1;1;5
2020;F1606;Peinture en bâtiment;4441;STRASBOURG;2;19;5
2020;F1607;Pose de fermetures menuisées;4441;STRASBOURG;1;1;5
2020;F1608;Pose de revêtements rigides;4441;STRASBOURG;2;1;5
2020;F1609;Pose de revêtements souples;4441;STRASBOURG;1;2;5
2020;F1610;Pose et restauration de couvertures;4441;STRASBOURG;5;4;5
2020;F1611;Réalisation et restauration de façades;4441;STRASBOURG;1;2;5
2020;F1613;Travaux d'étanchéité et d'isolation;4441;STRASBOURG;3;3;5
2020;F1701;Construction en béton;4441;STRASBOURG;1;1;5
2020;F1702;Construction de routes et voies;4441;STRASBOURG;2;4;5
2020;F1703;Maçonnerie;4441;STRASBOURG;4;26;5
2020;F1704;Préparation du gros oeuvre et des travaux publics;4441;STRASBOURG;1;23;4
2020;G1202;Animation d'activités culturelles ou ludiques;4441;STRASBOURG;1;5;2
2020;G1203;Animation de loisirs auprès d'enfants ou d'adolescents;4441;STRASBOURG;4;2;3
2020;G1204;Éducation en activités sportives;4441;STRASBOURG;1;13;4
2020;G1303;Vente de voyages;4441;STRASBOURG;7;1;3
2020;G1501;Personnel d'étage;4441;STRASBOURG;2;8;5
2020;G1502;Personnel polyvalent d'hôtellerie;4441;STRASBOURG;1;2;5
2020;G1601;Management du personnel de cuisine;4441;STRASBOURG;2;4;5
2020;G1602;Personnel de cuisine;4441;STRASBOURG;5;2;5
2020;G1603;Personnel polyvalent en restauration;4441;STRASBOURG;1;27;3
2020;G1604;Fabrication de crêpes ou pizzas;4441;STRASBOURG;1;2;4
2020;G1605;Plonge en restauration;4441;STRASBOURG;2;32;3
2020;G1703;Réception en hôtellerie;4441;STRASBOURG;6;1;5
2020;G1801;Café, bar brasserie;4441;STRASBOURG;2;1;4
2020;G1803;Service en restauration;4441;STRASBOURG;8;2;4
2020;H1101;Assistance et support technique client;4441;STRASBOURG;6;2;5
2020;H1102;Management et ingénierie d'affaires;4441;STRASBOURG;5;1;4
2020;H1203;Conception et dessin produits mécaniques;4441;STRASBOURG;1;2;5
2020;H1206;Management et ingénierie études, recherche et développement industriel;4441;STRASBOURG;1;1;3
2020;H1208;Intervention technique en études et conception en automatisme;4441;STRASBOURG;2;1;5
2020;H1210;Intervention technique en études, recherche et développement;4441;STRASBOURG;7;2;1
2020;H1401;Management et ingénierie gestion industrielle et logistique;4441;STRASBOURG;1;1;2
2020;H1402;Management et ingénierie méthodes et industrialisation;4441;STRASBOURG;2;1;2
2020;H1404;Intervention technique en méthodes et industrialisation;4441;STRASBOURG;1;1;1
2020;H1502;Management et ingénierie qualité industrielle;4441;STRASBOURG;4;1;2
2020;H1503;Intervention technique en laboratoire d'analyse industrielle;4441;STRASBOURG;1;1;1
2020;H1504;Intervention technique en contrôle essai qualité en électricité et électronique;4441;STRASBOURG;1;1;5
2020;H1506;Intervention technique qualité en mécanique et travail des métaux;4441;STRASBOURG;1;1;5
2020;H2102;Conduite d'équipement de production alimentaire;4441;STRASBOURG;3;25;1
2020;H2201;Assemblage d'ouvrages en bois;4441;STRASBOURG;2;1;1
2020;H2206;Réalisation de menuiserie bois et tonnellerie;4441;STRASBOURG;3;4;5
2020;H2301;Conduite d'équipement de production chimique ou pharmaceutique;4441;STRASBOURG;1;2;3
2020;H2502;Management et ingénierie de production;4441;STRASBOURG;1;1;3
2020;H2602;Câblage électrique et électromécanique;4441;STRASBOURG;7;2;4
2020;H2603;Conduite d'installation automatisée de production électrique, électronique et microélectronique;4441;STRASBOURG;1;1;3
2020;H2605;Montage et câblage électronique;4441;STRASBOURG;4;2;2
2020;H2901;Ajustement et montage de fabrication;4441;STRASBOURG;1;2;4
2020;H2902;Chaudronnerie - tôlerie;4441;STRASBOURG;1;1;4
2020;H2903;Conduite d'équipement d'usinage;4441;STRASBOURG;3;1;5
2020;H2909;Montage-assemblage mécanique;4441;STRASBOURG;4;2;4
2020;H2911;Réalisation de structures métalliques;4441;STRASBOURG;1;5;4
2020;H2912;Réglage d'équipement de production industrielle;4441;STRASBOURG;4;1;5
2020;H2913;Soudage manuel;4441;STRASBOURG;1;5;5
2020;H3301;Conduite d'équipement de conditionnement;4441;STRASBOURG;4;11;5
2020;H3302;Opérations manuelles d'assemblage, tri ou emballage;4441;STRASBOURG;1;1;2
2020;H3404;Peinture industrielle;4441;STRASBOURG;1;1;5
2020;I1103;Supervision d'entretien et gestion de véhicules;4441;STRASBOURG;1;1;5
2020;I1203;Maintenance des bâtiments et des locaux;4441;STRASBOURG;1;1;5
2020;I1302;Installation et maintenance d'automatismes;4441;STRASBOURG;1;2;5
2020;I1304;Installation et maintenance d'équipements industriels et d'exploitation;4441;STRASBOURG;2;6;5
2020;I1305;Installation et maintenance électronique;4441;STRASBOURG;1;1;4
2020;I1306;Installation et maintenance en froid, conditionnement d'air;4441;STRASBOURG;1;1;5
2020;I1307;Installation et maintenance télécoms et courants faibles;4441;STRASBOURG;2;7;5
2020;I1308;Maintenance d'installation de chauffage;4441;STRASBOURG;4;1;5
2020;I1309;Maintenance électrique;4441;STRASBOURG;1;3;5
2020;I1310;Maintenance mécanique industrielle;4441;STRASBOURG;1;3;5
2020;I1401;Maintenance informatique et bureautique;4441;STRASBOURG;2;1;5
2020;I1402;Réparation de biens électrodomestiques;4441;STRASBOURG;8;2;4
2020;I1604;Mécanique automobile et entretien de véhicules;4441;STRASBOURG;5;2;5
2020;I1606;Réparation de carrosserie;4441;STRASBOURG;5;2;5
2020;J1102;Médecine généraliste et spécialisée;4441;STRASBOURG;6;1;5
2020;J1103;Médecine dentaire;4441;STRASBOURG;7;1;5
2020;J1202;Pharmacie;4441;STRASBOURG;3;1;5
2020;J1301;Personnel polyvalent des services hospitaliers;4441;STRASBOURG;13;1;1
2020;J1302;Analyses médicales;4441;STRASBOURG;8;1;5
2020;J1303;Assistance médico-technique;4441;STRASBOURG;2;1;5
2020;J1304;Aide en puériculture;4441;STRASBOURG;2;1;5
2020;J1305;Conduite de véhicules sanitaires;4441;STRASBOURG;31;3;5
2020;J1307;Préparation en pharmacie;4441;STRASBOURG;1;4;5
2020;J1405;Optique - lunetterie;4441;STRASBOURG;1;1;5
2020;J1501;Soins d'hygiène, de confort du patient;4441;STRASBOURG;7;1;5
2020;J1502;Coordination de services médicaux ou paramédicaux;4441;STRASBOURG;9;1;5
2020;J1505;Soins infirmiers spécialisés en prévention;4441;STRASBOURG;1;1;5
2020;J1506;Soins infirmiers généralistes;4441;STRASBOURG;22;1;5
2020;K1104;Psychologie;4441;STRASBOURG;1;1;1
2020;K1201;Action sociale;4441;STRASBOURG;1;1;5
2020;K1202;Éducation de jeunes enfants;4441;STRASBOURG;4;1;5
2020;K1203;Encadrement technique en insertion professionnelle;4441;STRASBOURG;3;1;4
2020;K1204;Médiation sociale et facilitation de la vie en société;4441;STRASBOURG;3;2;4
2020;K1205;Information sociale;4441;STRASBOURG;2;1;5
2020;K1206;Intervention socioculturelle;4441;STRASBOURG;3;1;2
2020;K1207;Intervention socioéducative;4441;STRASBOURG;9;3;5
2020;K1301;Accompagnement médicosocial;4441;STRASBOURG;1;2;5
2020;K1302;Assistance auprès d'adultes;4441;STRASBOURG;6;1;5
2020;K1303;Assistance auprès d'enfants;4441;STRASBOURG;1;5;1
2020;K1304;Services domestiques;4441;STRASBOURG;2;1;5
2020;K1305;Intervention sociale et familiale;4441;STRASBOURG;1;1;5
2020;K1601;Gestion de l'information et de la documentation;4441;STRASBOURG;1;4;1
2020;K1801;Conseil en emploi et insertion socioprofessionnelle;4441;STRASBOURG;13;1;3
2020;K1903;Défense et conseil juridique;4441;STRASBOURG;4;2;1
2020;K2104;Éducation et surveillance au sein d'établissements d'enseignement;4441;STRASBOURG;1;1;1
2020;K2107;Enseignement général du second degré;4441;STRASBOURG;7;1;5
2020;K2108;Enseignement supérieur;4441;STRASBOURG;1;1;5
2020;K2110;Formation en conduite de véhicules;4441;STRASBOURG;1;1;4
2020;K2111;Formation professionnelle;4441;STRASBOURG;19;2;4
2020;K2201;Blanchisserie industrielle;4441;STRASBOURG;3;1;1
2020;K2202;Lavage de vitres;4441;STRASBOURG;2;1;3
2020;K2203;Management et inspection en propreté de locaux;4441;STRASBOURG;1;1;3
2020;K2204;Nettoyage de locaux;4441;STRASBOURG;2;1;3
2020;K2303;Nettoyage des espaces urbains;4441;STRASBOURG;1;8;2
2020;K2304;Revalorisation de produits industriels;4441;STRASBOURG;7;1;1
2020;K2402;Recherche en sciences de l'univers, de la matière et du vivant;4441;STRASBOURG;1;1;5
2020;K2501;Gardiennage de locaux;4441;STRASBOURG;2;9;3
2020;K2502;Management de sécurité privée;4441;STRASBOURG;1;1;5
2020;K2503;Sécurité et surveillance privées;4441;STRASBOURG;8;1;4
2020;L1302;Production et administration spectacle, cinéma et audiovisuel;4441;STRASBOURG;4;3;1
2020;L1505;Image cinématographique et télévisuelle;4441;STRASBOURG;1;3;3
2020;M1101;Achats;4441;STRASBOURG;1;1;1
2020;M1202;Audit et contrôle comptables et financiers;4441;STRASBOURG;1;1;4
2020;M1203;Comptabilité;4441;STRASBOURG;3;3;4
2020;M1204;Contrôle de gestion;4441;STRASBOURG;1;1;4
2020;M1205;Direction administrative et financière;4441;STRASBOURG;2;1;4
2020;M1206;Management de groupe ou de service comptable;4441;STRASBOURG;1;1;5
2020;M1401;Conduite d'enquêtes;4441;STRASBOURG;1;1;1
2020;M1501;Assistanat en ressources humaines;4441;STRASBOURG;1;10;1
2020;M1502;Développement des ressources humaines;4441;STRASBOURG;8;6;4
2020;M1503;Management des ressources humaines;4441;STRASBOURG;1;1;4
2020;M1601;Accueil et renseignements;4441;STRASBOURG;1;1;2
2020;M1602;Opérations administratives;4441;STRASBOURG;2;2;1
2020;M1603;Distribution de documents;4441;STRASBOURG;2;1;5
2020;M1604;Assistanat de direction;4441;STRASBOURG;2;1;1
2020;M1605;Assistanat technique et administratif;4441;STRASBOURG;2;1;1
2020;M1606;Saisie de données;4441;STRASBOURG;1;1;1
2020;M1607;Secrétariat;4441;STRASBOURG;1;3;3
2020;M1608;Secrétariat comptable;4441;STRASBOURG;4;4;3
2020;M1609;Secrétariat et assistanat médical ou médico-social;4441;STRASBOURG;26;1;3
2020;M1703;Management et gestion de produit;4441;STRASBOURG;4;1;3
2020;M1704;Management relation clientèle;4441;STRASBOURG;2;1;3
2020;M1705;Marketing;4441;STRASBOURG;6;7;3
2020;M1707;Stratégie commerciale;4441;STRASBOURG;1;5;3
2020;M1801;Administration de systèmes d'information;4441;STRASBOURG;2;1;5
2020;M1802;Expertise et support en systèmes d'information;4441;STRASBOURG;3;1;5
2020;M1803;Direction des systèmes d'information;4441;STRASBOURG;5;2;5
2020;M1805;Études et développement informatique;4441;STRASBOURG;2;1;5
2020;M1806;Conseil et maîtrise d'ouvrage en systèmes d'information;4441;STRASBOURG;1;1;5
2020;M1808;Information géographique;4441;STRASBOURG;2;1;2
2020;M1810;Production et exploitation de systèmes d'information;4441;STRASBOURG;1;2;5
2020;N1101;Conduite d'engins de déplacement des charges;4441;STRASBOURG;2;3;1
2020;N1102;Déménagement;4441;STRASBOURG;1;1;1
2020;N1103;Magasinage et préparation de commandes;4441;STRASBOURG;3;1;1
2020;N1105;Manutention manuelle de charges;4441;STRASBOURG;4;16;1
2020;N1301;Conception et organisation de la chaîne logistique;4441;STRASBOURG;1;3;5
2020;N1302;Direction de site logistique;4441;STRASBOURG;1;1;4
2020;N1303;Intervention technique d'exploitation logistique;4441;STRASBOURG;2;1;1
2020;N4101;Conduite de transport de marchandises sur longue distance;4441;STRASBOURG;28;1;5
2020;N4102;Conduite de transport de particuliers;4441;STRASBOURG;1;2;5
2020;N4103;Conduite de transport en commun sur route;4441;STRASBOURG;47;6;5
2020;N4104;Courses et livraisons express;4441;STRASBOURG;8;1;5
2020;N4105;Conduite et livraison par tournées sur courte distance;4441;STRASBOURG;1;2;5
2020;A1203;Entretien des espaces verts;1108;Sud 77;5;1;5
2020;A1414;Horticulture et maraîchage;1108;Sud 77;3;1;3
2020;A1416;Polyculture, élevage;1108;Sud 77;1;1;1
2020;D1101;Boucherie;1108;Sud 77;2;1;5
2020;D1102;Boulangerie - viennoiserie;1108;Sud 77;3;2;4
2020;D1104;Pâtisserie, confiserie, chocolaterie et glacerie;1108;Sud 77;1;6;4
2020;D1106;Vente en alimentation;1108;Sud 77;4;1;2
2020;D1202;Coiffure;1108;Sud 77;2;1;5
2020;D1208;Soins esthétiques et corporels;1108;Sud 77;2;1;5
2020;D1214;Vente en habillement et accessoires de la personne;1108;Sud 77;6;6;3
2020;D1401;Assistanat commercial;1108;Sud 77;2;1;1
2020;D1402;Relation commerciale grands comptes et entreprises;1108;Sud 77;1;1;5
2020;D1407;Relation technico-commerciale;1108;Sud 77;1;2;5
2020;D1505;Personnel de caisse;1108;Sud 77;1;1;1
2020;D1507;Mise en rayon libre-service;1108;Sud 77;1;1;1
2020;F1106;Ingénierie et études du BTP;1108;Sud 77;1;1;5
2020;F1201;Conduite de travaux du BTP;1108;Sud 77;1;1;5
2020;F1202;Direction de chantier du BTP;1108;Sud 77;1;1;5
2020;F1302;Conduite d'engins de terrassement et de carrière;1108;Sud 77;1;3;5
2020;F1602;Électricité bâtiment;1108;Sud 77;3;11;4
2020;F1603;Installation d'équipements sanitaires et thermiques;1108;Sud 77;4;9;5
2020;F1604;Montage d'agencements;1108;Sud 77;10;1;5
2020;F1606;Peinture en bâtiment;1108;Sud 77;3;12;5
2020;F1607;Pose de fermetures menuisées;1108;Sud 77;10;3;5
2020;F1610;Pose et restauration de couvertures;1108;Sud 77;4;1;5
2020;F1703;Maçonnerie;1108;Sud 77;13;1;5
2020;F1704;Préparation du gros oeuvre et des travaux publics;1108;Sud 77;3;1;1
2020;G1202;Animation d'activités culturelles ou ludiques;1108;Sud 77;3;1;1
2020;G1203;Animation de loisirs auprès d'enfants ou d'adolescents;1108;Sud 77;4;3;1
2020;G1204;Éducation en activités sportives;1108;Sud 77;1;11;5
2020;G1601;Management du personnel de cuisine;1108;Sud 77;1;2;5
2020;G1602;Personnel de cuisine;1108;Sud 77;1;1;4
2020;G1603;Personnel polyvalent en restauration;1108;Sud 77;1;24;1
2020;G1605;Plonge en restauration;1108;Sud 77;1;7;1
2020;G1703;Réception en hôtellerie;1108;Sud 77;2;1;3
2020;G1801;Café, bar brasserie;1108;Sud 77;2;1;4
2020;G1803;Service en restauration;1108;Sud 77;8;11;4
2020;H1206;Management et ingénierie études, recherche et développement industriel;1108;Sud 77;1;3;5
2020;H2206;Réalisation de menuiserie bois et tonnellerie;1108;Sud 77;9;1;5
2020;H2502;Management et ingénierie de production;1108;Sud 77;1;1;1
2020;H2902;Chaudronnerie - tôlerie;1108;Sud 77;7;2;2
2020;H2903;Conduite d'équipement d'usinage;1108;Sud 77;1;1;5
2020;H2913;Soudage manuel;1108;Sud 77;6;6;5
2020;H3301;Conduite d'équipement de conditionnement;1108;Sud 77;3;1;1
2020;H3302;Opérations manuelles d'assemblage, tri ou emballage;1108;Sud 77;9;3;1
2020;I1604;Mécanique automobile et entretien de véhicules;1108;Sud 77;2;2;5
2020;I1606;Réparation de carrosserie;1108;Sud 77;1;1;5
2020;J1301;Personnel polyvalent des services hospitaliers;1108;Sud 77;1;2;5
2020;J1303;Assistance médico-technique;1108;Sud 77;2;1;5
2020;J1304;Aide en puériculture;1108;Sud 77;1;1;5
2020;J1501;Soins d'hygiène, de confort du patient;1108;Sud 77;7;1;5
2020;J1506;Soins infirmiers généralistes;1108;Sud 77;2;1;5
2020;K1207;Intervention socioéducative;1108;Sud 77;1;4;3
2020;K1301;Accompagnement médicosocial;1108;Sud 77;10;1;5
2020;K1302;Assistance auprès d'adultes;1108;Sud 77;1;26;5
2020;K1303;Assistance auprès d'enfants;1108;Sud 77;1;1;5
2020;K1304;Services domestiques;1108;Sud 77;7;2;5
2020;K2204;Nettoyage de locaux;1108;Sud 77;1;1;2
2020;M1203;Comptabilité;1108;Sud 77;3;1;5
2020;M1601;Accueil et renseignements;1108;Sud 77;1;2;1
2020;M1607;Secrétariat;1108;Sud 77;1;3;1
2020;M1805;Études et développement informatique;1108;Sud 77;2;1;1
2020;N1101;Conduite d'engins de déplacement des charges;1108;Sud 77;3;1;1
2020;N1103;Magasinage et préparation de commandes;1108;Sud 77;5;1;1
2020;N1105;Manutention manuelle de charges;1108;Sud 77;1;1;1
2020;N4101;Conduite de transport de marchandises sur longue distance;1108;Sud 77;1;10;2
2020;N4103;Conduite de transport en commun sur route;1108;Sud 77;1;2;4
2020;N4105;Conduite et livraison par tournées sur courte distance;1108;Sud 77;1;1;3
2020;A1203;Entretien des espaces verts;1128;Sud 91;2;1;5
2020;A1414;Horticulture et maraîchage;1128;Sud 91;1;1;1
2020;A1416;Polyculture, élevage;1128;Sud 91;2;1;2
2020;C1504;Transaction immobilière;1128;Sud 91;1;3;5
2020;D1101;Boucherie;1128;Sud 91;1;1;5
2020;D1102;Boulangerie - viennoiserie;1128;Sud 91;1;1;1
2020;D1104;Pâtisserie, confiserie, chocolaterie et glacerie;1128;Sud 91;1;1;1
2020;D1106;Vente en alimentation;1128;Sud 91;1;2;5
2020;D1202;Coiffure;1128;Sud 91;4;3;5
2020;D1214;Vente en habillement et accessoires de la personne;1128;Sud 91;1;4;1
2020;D1401;Assistanat commercial;1128;Sud 91;2;3;1
2020;D1402;Relation commerciale grands comptes et entreprises;1128;Sud 91;1;1;2
2020;D1407;Relation technico-commerciale;1128;Sud 91;28;4;4
2020;D1505;Personnel de caisse;1128;Sud 91;2;1;1
2020;D1507;Mise en rayon libre-service;1128;Sud 91;1;4;1
2020;E1103;Communication;1128;Sud 91;1;1;5
2020;F1106;Ingénierie et études du BTP;1128;Sud 91;11;2;3
2020;F1201;Conduite de travaux du BTP;1128;Sud 91;1;5;5
2020;F1202;Direction de chantier du BTP;1128;Sud 91;1;1;5
2020;F1602;Électricité bâtiment;1128;Sud 91;1;2;4
2020;F1603;Installation d'équipements sanitaires et thermiques;1128;Sud 91;3;1;5
2020;F1703;Maçonnerie;1128;Sud 91;2;1;5
2020;F1704;Préparation du gros oeuvre et des travaux publics;1128;Sud 91;2;2;1
2020;G1203;Animation de loisirs auprès d'enfants ou d'adolescents;1128;Sud 91;1;2;5
2020;G1204;Éducation en activités sportives;1128;Sud 91;2;4;4
2020;G1501;Personnel d'étage;1128;Sud 91;4;2;1
2020;G1601;Management du personnel de cuisine;1128;Sud 91;1;1;1
2020;G1602;Personnel de cuisine;1128;Sud 91;2;1;1
2020;G1603;Personnel polyvalent en restauration;1128;Sud 91;2;3;1
2020;G1605;Plonge en restauration;1128;Sud 91;1;1;1
2020;G1703;Réception en hôtellerie;1128;Sud 91;2;2;1
2020;G1803;Service en restauration;1128;Sud 91;1;4;2
2020;H1206;Management et ingénierie études, recherche et développement industriel;1128;Sud 91;4;1;5
2020;H2502;Management et ingénierie de production;1128;Sud 91;1;1;1
2020;I1604;Mécanique automobile et entretien de véhicules;1128;Sud 91;1;6;5
2020;J1301;Personnel polyvalent des services hospitaliers;1128;Sud 91;7;1;1
2020;J1304;Aide en puériculture;1128;Sud 91;1;1;3
2020;J1305;Conduite de véhicules sanitaires;1128;Sud 91;1;2;5
2020;J1501;Soins d'hygiène, de confort du patient;1128;Sud 91;1;4;3
2020;J1506;Soins infirmiers généralistes;1128;Sud 91;1;1;5
2020;K1207;Intervention socioéducative;1128;Sud 91;4;1;1
2020;K1301;Accompagnement médicosocial;1128;Sud 91;3;3;3
2020;K1302;Assistance auprès d'adultes;1128;Sud 91;5;7;5
2020;K1303;Assistance auprès d'enfants;1128;Sud 91;4;2;5
2020;K1304;Services domestiques;1128;Sud 91;2;14;5
2020;K2104;Éducation et surveillance au sein d'établissements d'enseignement;1128;Sud 91;3;6;5
2020;K2204;Nettoyage de locaux;1128;Sud 91;3;1;2
2020;M1203;Comptabilité;1128;Sud 91;1;2;1
2020;M1501;Assistanat en ressources humaines;1128;Sud 91;2;1;3
2020;M1601;Accueil et renseignements;1128;Sud 91;2;5;1
2020;M1603;Distribution de documents;1128;Sud 91;1;2;2
2020;M1605;Assistanat technique et administratif;1128;Sud 91;1;1;3
2020;M1607;Secrétariat;1128;Sud 91;2;2;1
2020;M1805;Études et développement informatique;1128;Sud 91;4;3;5
2020;N1101;Conduite d'engins de déplacement des charges;1128;Sud 91;13;3;4
2020;N1103;Magasinage et préparation de commandes;1128;Sud 91;4;21;4
2020;N1105;Manutention manuelle de charges;1128;Sud 91;4;3;4
2020;N1301;Conception et organisation de la chaîne logistique;1128;Sud 91;2;2;1
2020;N4101;Conduite de transport de marchandises sur longue distance;1128;Sud 91;8;1;3
2020;N4103;Conduite de transport en commun sur route;1128;Sud 91;1;2;2
2020;N4105;Conduite et livraison par tournées sur courte distance;1128;Sud 91;2;5;2
2020;A1203;Entretien des espaces verts;2823;SUD MANCHE;14;1;1
2020;A1414;Horticulture et maraîchage;2823;SUD MANCHE;18;10;5
2020;A1416;Polyculture, élevage;2823;SUD MANCHE;1;1;4
2020;D1102;Boulangerie - viennoiserie;2823;SUD MANCHE;2;1;3
