libfap;ROME;fap;annee;oee;defm_abc;ind_tension_d;cbassin;lib_bassin_bmo19
V0Z60 : Aides-soignants;J1501;V0Z60;2019;256;150;5;3224;ARTOIS TERNOIS
V0Z60 : Aides-soignants;J1501;V0Z60;2019;489;303;4;3227;LENS
V0Z60 : Aides-soignants;J1501;V0Z60;2019;307;162;5;4402;TROYES
V0Z60 : Aides-soignants;J1501;V0Z60;2019;350;163;5;4404;REIMS
V0Z60 : Aides-soignants;J1501;V0Z60;2019;132;89;5;4416;CHALONS
V0Z60 : Aides-soignants;J1501;V0Z60;2019;943;298;5;4425;NANCY
V0Z60 : Aides-soignants;J1501;V0Z60;2019;140;44;5;4428;MEUSE DU NORD
V0Z60 : Aides-soignants;J1501;V0Z60;2019;140;92;5;4429;MEUSE DU SUD
V0Z60 : Aides-soignants;J1501;V0Z60;2019;240;105;4;4430;BASSIN SIDERURGIQUE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;690;208;5;4431;METZ
V0Z60 : Aides-soignants;J1501;V0Z60;2019;140;68;4;4433;SARREBOURG
V0Z60 : Aides-soignants;J1501;V0Z60;2019;240;95;5;4434;EPINAL
V0Z60 : Aides-soignants;J1501;V0Z60;2019;137;50;5;4444;SELESTAT
V0Z60 : Aides-soignants;J1501;V0Z60;2019;210;79;5;4446;COLMAR-NEUF BRISACH
V0Z60 : Aides-soignants;J1501;V0Z60;2019;523;164;5;4449;MULHOUSE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;238;61;5;5205;CHOLET
V0Z60 : Aides-soignants;J1501;V0Z60;2019;144;108;5;5206;SAUMUR
V0Z60 : Aides-soignants;J1501;V0Z60;2019;471;310;4;5208;LE MANS
V0Z60 : Aides-soignants;J1501;V0Z60;2019;356;87;5;5213;LES HERBIERS
V0Z60 : Aides-soignants;J1501;V0Z60;2019;541;164;5;5214;LA ROCHE SUR YON
V0Z60 : Aides-soignants;J1501;V0Z60;2019;324;75;5;5215;FONTENAY LE CTE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;197;92;5;5216;LES SABLES D OLONNES
V0Z60 : Aides-soignants;J1501;V0Z60;2019;245;75;5;5217;CHALLANS
V0Z60 : Aides-soignants;J1501;V0Z60;2019;920;367;5;5218;ANGERS
V0Z60 : Aides-soignants;J1501;V0Z60;2019;1 932;575;5;5220;NANTES
V0Z60 : Aides-soignants;J1501;V0Z60;2019;187;60;5;5221;ANCENIS
V0Z60 : Aides-soignants;J1501;V0Z60;2019;197;38;5;5222;LA BAULE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;171;46;5;5223;CLISSON
V0Z60 : Aides-soignants;J1501;V0Z60;2019;209;138;5;5224;PORNIC
V0Z60 : Aides-soignants;J1501;V0Z60;2019;288;122;5;5227;LAVAL
V0Z60 : Aides-soignants;J1501;V0Z60;2019;118;47;5;5228;MAYENNE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;180;107;5;5229;BEAUPREAU
V0Z60 : Aides-soignants;J1501;V0Z60;2019;656;322;5;5301;BREST
V0Z60 : Aides-soignants;J1501;V0Z60;2019;283;160;5;5303;MORLAIX
V0Z60 : Aides-soignants;J1501;V0Z60;2019;123;80;5;5304;CARHAIX
V0Z60 : Aides-soignants;J1501;V0Z60;2019;117;93;5;5306;LANNION
V0Z60 : Aides-soignants;J1501;V0Z60;2019;280;129;5;5307;GUINGAMP
V0Z60 : Aides-soignants;J1501;V0Z60;2019;119;78;4;5309;AURAY
V0Z60 : Aides-soignants;J1501;V0Z60;2019;317;177;5;5310;VANNES
V0Z60 : Aides-soignants;J1501;V0Z60;2019;151;88;5;5312;DINAN
V0Z60 : Aides-soignants;J1501;V0Z60;2019;117;54;5;5313;REDON
V0Z60 : Aides-soignants;J1501;V0Z60;2019;1 452;518;5;5314;RENNES
V0Z60 : Aides-soignants;J1501;V0Z60;2019;270;56;5;5315;SAINT MALO
V0Z60 : Aides-soignants;J1501;V0Z60;2019;117;64;5;5317;VITRE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;378;249;5;5318;LORIENT
V0Z60 : Aides-soignants;J1501;V0Z60;2019;119;78;5;5320;PONTIVY
V0Z60 : Aides-soignants;J1501;V0Z60;2019;268;128;5;5322;QUIMPER
V0Z60 : Aides-soignants;J1501;V0Z60;2019;205;73;5;5323;DOUARNENEZ
V0Z60 : Aides-soignants;J1501;V0Z60;2019;190;58;5;5325;PONT L'ABBE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;136;42;5;5326;COMBOURG
V0Z60 : Aides-soignants;J1501;V0Z60;2019;112;105;5;5327;LANDERNEAU
V0Z60 : Aides-soignants;J1501;V0Z60;2019;506;173;5;7501;ANGOULEME
V0Z60 : Aides-soignants;J1501;V0Z60;2019;264;59;5;7502;ROCHEFORT
V0Z60 : Aides-soignants;J1501;V0Z60;2019;670;156;5;7504;LA ROCHELLE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;199;25;5;7508;MARENNES-OLÉRON
V0Z60 : Aides-soignants;J1501;V0Z60;2019;334;102;5;7509;NIORT
V0Z60 : Aides-soignants;J1501;V0Z60;2019;121;29;5;7510;PARTHENAY
V0Z60 : Aides-soignants;J1501;V0Z60;2019;253;45;5;7511;BRESSUIRE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;988;195;4;7513;POITIERS
V0Z60 : Aides-soignants;J1501;V0Z60;2019;153;49;5;7515;MONTMORILLON
V0Z60 : Aides-soignants;J1501;V0Z60;2019;124;52;5;7518;COGNAC
V0Z60 : Aides-soignants;J1501;V0Z60;2019;315;72;5;7519;SAINTES
V0Z60 : Aides-soignants;J1501;V0Z60;2019;382;174;5;7524;PERIGUEUX NORD EST DORDOGNE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;124;56;5;7525;EST DORDOGNE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;167;76;5;7526;BERGERAC
V0Z60 : Aides-soignants;J1501;V0Z60;2019;382;160;5;7529;ARCACHON
V0Z60 : Aides-soignants;J1501;V0Z60;2019;210;152;5;7531;LIBOURNE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;218;185;5;7533;DAX
V0Z60 : Aides-soignants;J1501;V0Z60;2019;226;166;5;7534;MONT DE MARSAN
V0Z60 : Aides-soignants;J1501;V0Z60;2019;274;103;5;7535;AGEN
V0Z60 : Aides-soignants;J1501;V0Z60;2019;600;331;5;7538;BEARN
V0Z60 : Aides-soignants;J1501;V0Z60;2019;821;301;5;7539;PAYS BASQUE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;143;83;5;7543;GUERET
V0Z60 : Aides-soignants;J1501;V0Z60;2019;184;69;5;7601;CAHORS
V0Z60 : Aides-soignants;J1501;V0Z60;2019;114;125;4;7607;GRAULHET GAILLAC
V0Z60 : Aides-soignants;J1501;V0Z60;2019;379;163;5;7608;CASTRES MAZAMET
V0Z60 : Aides-soignants;J1501;V0Z60;2019;111;36;5;7610;FOIX
V0Z60 : Aides-soignants;J1501;V0Z60;2019;111;27;5;7613;ST GIRONS
V0Z60 : Aides-soignants;J1501;V0Z60;2019;652;115;5;7614;RODEZ
V0Z60 : Aides-soignants;J1501;V0Z60;2019;306;72;5;7615;MILLAU
V0Z60 : Aides-soignants;J1501;V0Z60;2019;3 200;898;5;7617;TOULOUSE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;179;72;5;7619;SAINT GAUDENS
V0Z60 : Aides-soignants;J1501;V0Z60;2019;295;56;5;7620;AUCH
V0Z60 : Aides-soignants;J1501;V0Z60;2019;200;38;5;7622;FIGEAC
V0Z60 : Aides-soignants;J1501;V0Z60;2019;141;51;5;7623;DECAZEVILLE VILLEFRANCHE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;152;58;5;7627;CASTELSARRASIN
V0Z60 : Aides-soignants;J1501;V0Z60;2019;124;33;5;7629;SOUILLAC
V0Z60 : Aides-soignants;J1501;V0Z60;2019;182;111;4;7630;CARCASSONNE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;124;41;5;7637;LE VIGAN GANGES
V0Z60 : Aides-soignants;J1501;V0Z60;2019;535;197;4;7638;BEZIERS
V0Z60 : Aides-soignants;J1501;V0Z60;2019;141;84;4;7640;LODEVE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;323;88;5;7641;SETE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;1 099;460;4;7642;MONTPELLIER
V0Z60 : Aides-soignants;J1501;V0Z60;2019;356;66;4;7643;MENDE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;202;87;4;7646;CERET
V0Z60 : Aides-soignants;J1501;V0Z60;2019;177;82;5;7648;Vauvert
V0Z60 : Aides-soignants;J1501;V0Z60;2019;159;100;5;7649;Agde-Pézenas
V0Z60 : Aides-soignants;J1501;V0Z60;2019;293;116;5;8401;BOURG EN BRESSE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;161;45;5;8404;BELLEY
V0Z60 : Aides-soignants;J1501;V0Z60;2019;247;84;5;8405;CHABLAIS
V0Z60 : Aides-soignants;J1501;V0Z60;2019;222;206;4;8406;GENEVOIS FRANCAIS
V0Z60 : Aides-soignants;J1501;V0Z60;2019;916;193;5;8407;ANNECY
V0Z60 : Aides-soignants;J1501;V0Z60;2019;298;108;5;8408;VALLEE DE L ARVE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;103;23;5;8409;MAURIENNE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;362;160;5;8411;CHAMBERY
V0Z60 : Aides-soignants;J1501;V0Z60;2019;867;351;4;8412;GRENOBLE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;203;109;4;8413;VOIRON
V0Z60 : Aides-soignants;J1501;V0Z60;2019;227;172;5;8414;ISERE NORD EST
V0Z60 : Aides-soignants;J1501;V0Z60;2019;154;152;5;8415;VIENNE ROUSSILLON
V0Z60 : Aides-soignants;J1501;V0Z60;2019;271;144;5;8416;ROANNE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;193;150;5;8417;LOIRE CENTRE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;151;80;5;8419;ANNONAY
V0Z60 : Aides-soignants;J1501;V0Z60;2019;796;392;4;8426;SAINT ETIENNE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;169;125;4;8427;GIER
V0Z60 : Aides-soignants;J1501;V0Z60;2019;1 146;294;5;8428;LYON CENTRE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;156;222;5;8430;RHONE EST
V0Z60 : Aides-soignants;J1501;V0Z60;2019;427;192;4;8431;DROME-ARDECHE-NORD
V0Z60 : Aides-soignants;J1501;V0Z60;2019;452;169;5;8432;DROME ARDECHE CENTRE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;110;51;5;8435;VALLEE DE LA DROME
V0Z60 : Aides-soignants;J1501;V0Z60;2019;188;66;5;8436;ARDECHE CENTRE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;352;45;5;8437;TREVOUX
V0Z60 : Aides-soignants;J1501;V0Z60;2019;105;51;5;8438;PAYS DE GEX
V0Z60 : Aides-soignants;J1501;V0Z60;2019;269;98;5;8439;OULLINS
V0Z60 : Aides-soignants;J1501;V0Z60;2019;205;59;4;8442;TARARE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;344;80;5;8443;TASSIN
V0Z60 : Aides-soignants;J1501;V0Z60;2019;169;89;5;8444;VILLEFRANCHE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;132;56;4;8445;GIVORS
V0Z60 : Aides-soignants;J1501;V0Z60;2019;142;69;5;8446;RILLIEUX
V0Z60 : Aides-soignants;J1501;V0Z60;2019;178;62;5;8448;MOULINS
V0Z60 : Aides-soignants;J1501;V0Z60;2019;164;70;4;8449;VICHY CUSSET
V0Z60 : Aides-soignants;J1501;V0Z60;2019;371;56;5;8450;AURILLAC
V0Z60 : Aides-soignants;J1501;V0Z60;2019;380;166;5;9301;ALPES DE HAUTE PROVENCE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;432;141;4;9302;HAUTES ALPES
V0Z60 : Aides-soignants;J1501;V0Z60;2019;1 755;402;4;9304;NICE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;573;260;5;9305;CANNES
V0Z60 : Aides-soignants;J1501;V0Z60;2019;1 261;1 231;4;9306;MARSEILLE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;304;386;4;9308;ETANG DE BERRE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;1 518;636;4;9311;TOULON
V0Z60 : Aides-soignants;J1501;V0Z60;2019;180;123;5;9314;NORD VAUCLUSE
V0Z60 : Aides-soignants;J1501;V0Z60;2019;197;106;5;9315;EST CARPENTRAS
V0Z60 : Aides-soignants;J1501;V0Z60;2019;639;238;5;9331;EST VAR
V0Z60 : Aides-soignants;J1501;V0Z60;2019;267;263;5;9332;HAUT VAR
V0Z60 : Aides-soignants;J1501;V0Z60;2019;1 012;332;5;9333;AIX  GARDANNE SALON
V0Z60 : Aides-soignants;J1501;V0Z60;2019;293;48;5;9409;BASTIA
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;2 217;210;5;1107;T1 Paris
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;185;62;4;1126;Versailles Saclay
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;240;74;5;1129;T12 Grand-Orly Seine Bièvre
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;391;35;5;1146;T4 Paris Ouest La Défense
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;173;54;5;1147;T6 Plaine Commune
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;427;55;5;1148;T8 Est Ensemble
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;223;41;4;1149;T9 Grand Paris Grand Est
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;345;32;5;1150;T11 Grand Paris Sud Est Avenir
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;333;75;5;2421;ORLEANS
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;186;13;5;2709;MACON
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;276;123;4;2801;ROUEN
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;212;98;4;2817;CAEN
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;147;21;5;2824;SAINT LO COUTANCES
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;111;10;4;2826;ALENCON
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;136;61;4;3202;AMIENS
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;220;188;4;3216;LILLE
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;135;17;5;4416;CHALONS
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;264;39;5;4431;METZ
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;466;73;5;4441;STRASBOURG
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;145;68;4;5208;LE MANS
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;127;129;4;5218;ANGERS
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;104;49;4;7504;LA ROCHELLE
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;445;195;5;7532;BORDEAUX
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;193;37;5;8401;BOURG EN BRESSE
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;202;40;5;8407;ANNECY
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;512;117;5;8412;GRENOBLE
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;358;82;5;8426;SAINT ETIENNE
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;625;115;5;8428;LYON CENTRE
V4Z85 : Professionnels de l'action sociale;K1201;V4Z85;2019;142;43;5;8432;DROME ARDECHE CENTRE
V4Z85 : Professionnels de l'action sociale;K1205;V4Z85;2019;252;338;5;1107;T1 Paris
V0Z60 : Aides-soignants;K1301;V0Z60;2019;339;305;5;1118;Porte Sud du Grand Paris
V0Z60 : Aides-soignants;K1301;V0Z60;2019;101;23;5;1124;Sud Ouest Francilien
V0Z60 : Aides-soignants;K1301;V0Z60;2019;376;121;5;1126;Versailles Saclay
V0Z60 : Aides-soignants;K1301;V0Z60;2019;106;175;5;1129;T12 Grand-Orly Seine Bièvre
V0Z60 : Aides-soignants;K1301;V0Z60;2019;144;40;5;1137;T2 Vallée Sud Grand Paris
V0Z60 : Aides-soignants;K1301;V0Z60;2019;195;20;5;1139;T3 Grand Paris Seine Ouest
V0Z60 : Aides-soignants;K1301;V0Z60;2019;187;39;5;1146;T4 Paris Ouest La Défense
V0Z60 : Aides-soignants;K1301;V0Z60;2019;103;54;5;2401;BOURGES
V0Z60 : Aides-soignants;K1301;V0Z60;2019;305;99;5;2415;TOURS
V0Z60 : Aides-soignants;K1301;V0Z60;2019;117;24;5;2416;BLOIS
V0Z60 : Aides-soignants;K1301;V0Z60;2019;273;132;5;2421;ORLEANS
V0Z60 : Aides-soignants;K1301;V0Z60;2019;128;72;5;2715;DIJON
V0Z60 : Aides-soignants;K1301;V0Z60;2019;168;84;4;2726;BESANCON
V0Z60 : Aides-soignants;K1301;V0Z60;2019;209;99;4;2801;ROUEN
V0Z60 : Aides-soignants;K1301;V0Z60;2019;123;100;4;2811;EVREUX
V0Z60 : Aides-soignants;K1301;V0Z60;2019;221;109;5;3210;SANTERRE OISE SUD-OISE
V0Z60 : Aides-soignants;K1301;V0Z60;2019;286;214;5;3216;LILLE
V0Z60 : Aides-soignants;K1301;V0Z60;2019;154;48;5;4404;REIMS
V0Z60 : Aides-soignants;K1301;V0Z60;2019;261;108;5;4425;NANCY
V0Z60 : Aides-soignants;K1301;V0Z60;2019;147;52;5;4431;METZ
V0Z60 : Aides-soignants;K1301;V0Z60;2019;133;121;4;5208;LE MANS
V0Z60 : Aides-soignants;K1301;V0Z60;2019;160;117;5;5214;LA ROCHE SUR YON
V0Z60 : Aides-soignants;K1301;V0Z60;2019;151;132;5;5218;ANGERS
V0Z60 : Aides-soignants;K1301;V0Z60;2019;399;221;5;5220;NANTES
V0Z60 : Aides-soignants;K1301;V0Z60;2019;106;37;5;5222;LA BAULE
V0Z60 : Aides-soignants;K1301;V0Z60;2019;109;104;4;5301;BREST
V0Z60 : Aides-soignants;K1301;V0Z60;2019;313;198;5;5314;RENNES
V0Z60 : Aides-soignants;K1301;V0Z60;2019;135;78;5;7504;LA ROCHELLE
V0Z60 : Aides-soignants;K1301;V0Z60;2019;219;54;5;7509;NIORT
V0Z60 : Aides-soignants;K1301;V0Z60;2019;310;114;4;7513;POITIERS
V0Z60 : Aides-soignants;K1301;V0Z60;2019;123;115;4;7539;PAYS BASQUE
V0Z60 : Aides-soignants;K1301;V0Z60;2019;396;49;4;7541;TULLE
V0Z60 : Aides-soignants;K1301;V0Z60;2019;704;339;5;7617;TOULOUSE
V0Z60 : Aides-soignants;K1301;V0Z60;2019;118;57;4;7643;MENDE
V0Z60 : Aides-soignants;K1301;V0Z60;2019;107;52;5;7649;Agde-Pézenas
V0Z60 : Aides-soignants;K1301;V0Z60;2019;114;21;5;8405;CHABLAIS
V0Z60 : Aides-soignants;K1301;V0Z60;2019;145;44;5;8406;GENEVOIS FRANCAIS
V0Z60 : Aides-soignants;K1301;V0Z60;2019;391;70;5;8407;ANNECY
V0Z60 : Aides-soignants;K1301;V0Z60;2019;118;64;5;8411;CHAMBERY
V0Z60 : Aides-soignants;K1301;V0Z60;2019;248;126;4;8412;GRENOBLE
V0Z60 : Aides-soignants;K1301;V0Z60;2019;163;89;5;8428;LYON CENTRE
V0Z60 : Aides-soignants;K1301;V0Z60;2019;134;7;5;8437;TREVOUX
V0Z60 : Aides-soignants;K1301;V0Z60;2019;114;44;5;8442;TARARE
V0Z60 : Aides-soignants;K1301;V0Z60;2019;103;19;5;8446;RILLIEUX
V0Z60 : Aides-soignants;K1301;V0Z60;2019;149;62;5;9302;HAUTES ALPES
V0Z60 : Aides-soignants;K1301;V0Z60;2019;465;126;4;9304;NICE
V0Z60 : Aides-soignants;K1301;V0Z60;2019;149;63;5;9305;CANNES
V0Z60 : Aides-soignants;K1301;V0Z60;2019;339;258;4;9306;MARSEILLE
V0Z60 : Aides-soignants;K1301;V0Z60;2019;349;141;4;9311;TOULON
V0Z60 : Aides-soignants;K1301;V0Z60;2019;244;111;5;9333;AIX  GARDANNE SALON
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;116;681;5;0105;BASSIN CENTRE
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;170;747;4;0201;MARTINIQUE CENTRE
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;4 971;2 407;5;1107;T1 Paris
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;220;284;4;1108;Sud 77
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;165;222;5;1109;Nord Est 77
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;358;253;5;1115;Centre 77
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;177;193;5;1116;Est 77
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;397;463;5;1117;Marne la Vallée
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;833;1 114;5;1118;Porte Sud du Grand Paris
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;328;1 541;4;1119;Roissy - Le Bourget
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;190;109;5;1124;Sud Ouest Francilien
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;611;1 297;5;1125;Seine-Aval
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;1 366;817;5;1126;Versailles Saclay
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;402;480;5;1127;Ouest 95
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;198;144;5;1128;Sud 91
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;269;1 262;5;1129;T12 Grand-Orly Seine Bièvre
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;940;485;5;1137;T2 Vallée Sud Grand Paris
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;594;889;5;1138;T5 Boucle Nord de Seine
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;2 816;286;5;1139;T3 Grand Paris Seine Ouest
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;803;592;5;1146;T4 Paris Ouest La Défense
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;598;923;5;1148;T8 Est Ensemble
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;245;687;5;1149;T9 Grand Paris Grand Est
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;264;459;5;1150;T11 Grand Paris Sud Est Avenir
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;1 042;498;5;1151;T10 Paris Est Marne et Bois
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;483;830;5;1152;Est 95
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;321;299;5;2401;BOURGES
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;968;338;5;2405;CHARTRES
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;100;262;5;2406;DREUX
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;145;103;5;2413;CHINON
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;1 832;638;5;2415;TOURS
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;406;201;5;2416;BLOIS
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;143;115;5;2418;ROMORANTIN
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;165;259;5;2419;MONTARGIS
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;881;537;5;2421;ORLEANS
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;231;238;5;2704;CHALON SUR SAONE
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;301;140;5;2709;MACON
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;345;193;5;2711;AUXERRE
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;888;292;5;2726;BESANCON
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;242;105;5;2729;DOLE
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;101;135;5;2730;LONS LE SAUNIER
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;279;230;5;2733;BELFORT
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;555;232;5;2734;MONTBELIARD
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;1 959;793;5;2801;ROUEN
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;149;153;5;2802;PAYS DE CAUX
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;282;293;5;2803;CAUX MARITIME
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;254;704;4;2806;LE HAVRE
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;116;119;4;2809;ELBEUF
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;145;111;5;2810;LOUVIERS
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;458;417;4;2811;EVREUX
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;1 339;698;5;2817;CAEN
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;165;121;5;2818;BAYEUX
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;171;264;5;2820;LISIEUX
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;271;275;5;2822;NORD COTENTIN
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;2019;303;275;5;2824;SAINT LO COUTANCES
