libfap;ROME;fap;bassin;bassin_lib;lib_rome;defm;dee;oee_nosais;ind_t;selec_offre
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;7548;ST YRIEIX;Assistance auprès d'adultes;77.666666667;70;46;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;7601;CAHORS;Assistance auprès d'adultes;135.25;118;95;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;7604;TARBES;Assistance auprès d'adultes;294.08333333;287;135;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;7606;ALBI CARMAUX;Assistance auprès d'adultes;250.91666667;225;80;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;7607;GRAULHET GAILLAC;Assistance auprès d'adultes;174.91666667;136;77;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;7608;CASTRES MAZAMET;Assistance auprès d'adultes;240.41666667;155;79;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;7610;FOIX;Assistance auprès d'adultes;89.166666667;79;54;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;7611;PAMIERS;Assistance auprès d'adultes;111.16666667;94;36;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;7613;ST GIRONS;Assistance auprès d'adultes;74.083333333;52;23;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;7614;RODEZ;Assistance auprès d'adultes;157.58333333;138;56;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;7617;TOULOUSE;Assistance auprès d'adultes;1391.6666667;1511;2261;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;7618;MURET;Assistance auprès d'adultes;191;161;149;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;7619;SAINT GAUDENS;Assistance auprès d'adultes;159.41666667;133;78;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;7620;AUCH;Assistance auprès d'adultes;150.25;132;93;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;7621;CONDOM;Assistance auprès d'adultes;74;77;24;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;7623;DECAZEVILLE VILLEFRANCHE;Assistance auprès d'adultes;97.833333333;105;55;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;7625;LANNEMEZAN;Assistance auprès d'adultes;55.333333333;60;32;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;7626;MONTAUBAN;Assistance auprès d'adultes;316.66666667;268;113;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;7628;L'ISLE JOURDAIN;Assistance auprès d'adultes;57.5;47;44;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;7630;CARCASSONNE;Assistance auprès d'adultes;351.58333333;292;310;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;7631;NARBONNE;Assistance auprès d'adultes;435.66666667;378;251;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;7633;NIMES;Assistance auprès d'adultes;498.58333333;471;654;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;7638;BEZIERS;Assistance auprès d'adultes;568.58333333;510;270;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;7641;SETE;Assistance auprès d'adultes;268.08333333;216;119;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;7642;MONTPELLIER;Assistance auprès d'adultes;985.58333333;998;1762;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;7643;MENDE;Assistance auprès d'adultes;56.916666667;66;23;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;7644;PERPIGNAN;Assistance auprès d'adultes;806.08333333;741;312;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8401;BOURG EN BRESSE;Assistance auprès d'adultes;205.58333333;190;123;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8404;BELLEY;Assistance auprès d'adultes;64.25;58;44;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8405;CHABLAIS;Assistance auprès d'adultes;110.75;139;56;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8406;GENEVOIS FRANCAIS;Assistance auprès d'adultes;191.41666667;231;115;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8407;ANNECY;Assistance auprès d'adultes;195.83333333;263;487;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8408;VALLEE DE L ARVE;Assistance auprès d'adultes;118;123;87;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8410;TARENTAISE;Assistance auprès d'adultes;100.16666667;141;63;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8411;CHAMBERY;Assistance auprès d'adultes;303.41666667;375;567;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8412;GRENOBLE;Assistance auprès d'adultes;937.41666667;1109;2047;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8413;VOIRON;Assistance auprès d'adultes;211.5;205;158;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8414;ISERE NORD EST;Assistance auprès d'adultes;325.33333333;358;449;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8415;VIENNE ROUSSILLON;Assistance auprès d'adultes;295.08333333;279;211;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8416;ROANNE;Assistance auprès d'adultes;310.33333333;268;166;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8417;LOIRE CENTRE;Assistance auprès d'adultes;190.08333333;161;148;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8419;ANNONAY;Assistance auprès d'adultes;84.166666667;78;44;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8420;AUBENAS;Assistance auprès d'adultes;172.58333333;116;71;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8421;DROME ARDECHE SUD;Assistance auprès d'adultes;389.66666667;329;217;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8426;SAINT ETIENNE;Assistance auprès d'adultes;547;644;458;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8427;GIER;Assistance auprès d'adultes;171.16666667;164;57;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8430;RHONE EST;Assistance auprès d'adultes;413.91666667;496;205;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8431;DROME-ARDECHE-NORD;Assistance auprès d'adultes;387;322;168;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8432;DROME ARDECHE CENTRE;Assistance auprès d'adultes;277.58333333;247;308;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8436;ARDECHE CENTRE;Assistance auprès d'adultes;83.25;60;47;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8437;TREVOUX;Assistance auprès d'adultes;64.833333333;58;60;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8439;OULLINS;Assistance auprès d'adultes;137.58333333;177;176;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8440;VAULX MEYZIEU;Assistance auprès d'adultes;192.33333333;217;64;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8441;VILLEURBANNE;Assistance auprès d'adultes;276.75;331;504;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8442;TARARE;Assistance auprès d'adultes;86.916666667;85;112;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8443;TASSIN;Assistance auprès d'adultes;124.91666667;109;165;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8444;VILLEFRANCHE;Assistance auprès d'adultes;182.33333333;193;345;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8446;RILLIEUX;Assistance auprès d'adultes;168.16666667;187;148;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8447;MONTLUCON;Assistance auprès d'adultes;243;185;98;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8448;MOULINS;Assistance auprès d'adultes;187.58333333;138;49;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8449;VICHY CUSSET;Assistance auprès d'adultes;245.75;200;73;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8450;AURILLAC;Assistance auprès d'adultes;106.75;123;129;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8453;LE PUY;Assistance auprès d'adultes;124.66666667;104;49;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8455;THIERS;Assistance auprès d'adultes;105.25;79;40;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8457;CLERMONT FERRAND;Assistance auprès d'adultes;440.5;415;630;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8460;BRIOUDE;Assistance auprès d'adultes;65.166666667;49;20;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;8461;ISSOIRE;Assistance auprès d'adultes;87.666666667;75;28;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;9302;HAUTES ALPES;Assistance auprès d'adultes;189.58333333;181;138;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;9304;NICE;Assistance auprès d'adultes;981.41666667;994;710;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;9305;CANNES;Assistance auprès d'adultes;520.41666667;412;732;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;9307;AUBAGNE LA CIOTAT;Assistance auprès d'adultes;182.5;186;505;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;9308;ETANG DE BERRE;Assistance auprès d'adultes;537.58333333;550;200;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;9311;TOULON;Assistance auprès d'adultes;855.25;716;686;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;9313;AVIGNON;Assistance auprès d'adultes;430.33333333;416;435;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;9314;NORD VAUCLUSE;Assistance auprès d'adultes;259.41666667;228;97;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;9315;EST CARPENTRAS;Assistance auprès d'adultes;206.75;176;148;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;9326;LA CASA;Assistance auprès d'adultes;375.58333333;280;483;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;9329;PAYS D ARLES;Assistance auprès d'adultes;262.58333333;249;228;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;9331;EST VAR;Assistance auprès d'adultes;439.91666667;353;262;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;9332;HAUT VAR;Assistance auprès d'adultes;308.58333333;281;195;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;9333;AIX  GARDANNE SALON;Assistance auprès d'adultes;504.66666667;429;1376;1;1
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;9407;AJACCIO;Assistance auprès d'adultes;95.583333333;117;71;1;0
T2A60 : Aides à domicile et aides ménagères;K1302;T2A60;9409;BASTIA;Assistance auprès d'adultes;106.33333333;119;69;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;1118;Porte Sud du Grand Paris;Intervention sociale et familiale;19.5;26;11;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;1119;Roissy - Le Bourget;Intervention sociale et familiale;8.3333333333;11;15;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;1126;Versailles Saclay;Intervention sociale et familiale;9.9166666667;13;26;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;1129;T12 Grand-Orly Seine Bièvre;Intervention sociale et familiale;15.833333333;16;30;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;1146;T4 Paris Ouest La Défense;Intervention sociale et familiale;7.5833333333;8;18;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;1147;T6 Plaine Commune;Intervention sociale et familiale;7.75;10;48;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;1152;Est 95;Intervention sociale et familiale;8.6666666667;13;16;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;2410;CHATEAUROUX;Intervention sociale et familiale;1.4166666667;2;11;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;2415;TOURS;Intervention sociale et familiale;22.416666667;25;28;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;2421;ORLEANS;Intervention sociale et familiale;12.666666667;7;37;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;2709;MACON;Intervention sociale et familiale;7.8333333333;9;13;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;2715;DIJON;Intervention sociale et familiale;13.916666667;8;12;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;2726;BESANCON;Intervention sociale et familiale;6.25;8;21;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;2730;LONS LE SAUNIER;Intervention sociale et familiale;1.75;6;12;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;2801;ROUEN;Intervention sociale et familiale;16.666666667;17;15;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;2817;CAEN;Intervention sociale et familiale;7.3333333333;6;25;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;3211;COMPIEGNE;Intervention sociale et familiale;7.1666666667;5;32;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;3216;LILLE;Intervention sociale et familiale;26.583333333;29;41;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;3217;VERSANT N-EST ROUB.TOURC.;Intervention sociale et familiale;21.916666667;14;12;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;3221;VALENCIENNES;Intervention sociale et familiale;8.4166666667;10;30;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;3224;ARTOIS TERNOIS;Intervention sociale et familiale;6.5833333333;8;11;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;3225;BASSIN MINIER OUEST;Intervention sociale et familiale;15.833333333;15;14;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;4404;REIMS;Intervention sociale et familiale;9.5833333333;7;19;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;4425;NANCY;Intervention sociale et familiale;3;4;27;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;4441;STRASBOURG;Intervention sociale et familiale;15.5;13;22;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;4449;MULHOUSE;Intervention sociale et familiale;4.3333333333;6;13;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;5208;LE MANS;Intervention sociale et familiale;11.75;10;29;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;5214;LA ROCHE SUR YON;Intervention sociale et familiale;5.1666666667;5;16;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;5218;ANGERS;Intervention sociale et familiale;15.666666667;9;46;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;5220;NANTES;Intervention sociale et familiale;21.833333333;27;53;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;5227;LAVAL;Intervention sociale et familiale;4.9166666667;2;30;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;5306;LANNION;Intervention sociale et familiale;2;3;13;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;5308;SAINT BRIEUC;Intervention sociale et familiale;8.6666666667;9;21;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;5314;RENNES;Intervention sociale et familiale;29.416666667;27;38;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;7504;LA ROCHELLE;Intervention sociale et familiale;8.25;6;14;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;7513;POITIERS;Intervention sociale et familiale;18.666666667;13;29;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;7524;PERIGUEUX NORD EST DORDOGNE;Intervention sociale et familiale;3.9166666667;4;15;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;7532;BORDEAUX;Intervention sociale et familiale;31.666666667;33;28;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;7538;BEARN;Intervention sociale et familiale;17.833333333;22;15;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;7539;PAYS BASQUE;Intervention sociale et familiale;9.9166666667;10;13;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;7604;TARBES;Intervention sociale et familiale;6.25;7;13;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;7617;TOULOUSE;Intervention sociale et familiale;45.833333333;53;64;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;7626;MONTAUBAN;Intervention sociale et familiale;9.8333333333;9;17;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;7642;MONTPELLIER;Intervention sociale et familiale;22;19;11;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;8411;CHAMBERY;Intervention sociale et familiale;12.166666667;10;36;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;8412;GRENOBLE;Intervention sociale et familiale;18.083333333;19;36;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;8426;SAINT ETIENNE;Intervention sociale et familiale;21.25;21;11;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;8430;RHONE EST;Intervention sociale et familiale;6.9166666667;8;54;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;8432;DROME ARDECHE CENTRE;Intervention sociale et familiale;11.916666667;5;15;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;8441;VILLEURBANNE;Intervention sociale et familiale;5.8333333333;9;23;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;8442;TARARE;Intervention sociale et familiale;9.8333333333;3;14;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;8457;CLERMONT FERRAND;Intervention sociale et familiale;19.25;10;12;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;9304;NICE;Intervention sociale et familiale;17.666666667;24;25;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;9311;TOULON;Intervention sociale et familiale;14.5;12;32;1;0
T2A60 : Aides à domicile et aides ménagères;K1305;T2A60;9333;AIX  GARDANNE SALON;Intervention sociale et familiale;10.666666667;9;19;1;0
V0Z60 : Aides-soignants;A1501;V0Z60;1118;Porte Sud du Grand Paris;Aide aux soins animaux;44.083333333;54;17;1;0
V0Z60 : Aides-soignants;A1501;V0Z60;1139;T3 Grand Paris Seine Ouest;Aide aux soins animaux;10.083333333;9;22;1;0
V0Z60 : Aides-soignants;A1501;V0Z60;4449;MULHOUSE;Aide aux soins animaux;24;21;17;1;0
V0Z60 : Aides-soignants;A1501;V0Z60;5226;CHATEAU GONTIER;Aide aux soins animaux;10.916666667;11;18;1;0
V0Z60 : Aides-soignants;A1501;V0Z60;8443;TASSIN;Aide aux soins animaux;8.4166666667;15;11;1;0
V0Z60 : Aides-soignants;J1303;V0Z60;1129;T12 Grand-Orly Seine Bièvre;Assistance médico-technique;82;122;38;1;0
V0Z60 : Aides-soignants;J1303;V0Z60;1137;T2 Vallée Sud Grand Paris;Assistance médico-technique;44.166666667;54;17;1;0
V0Z60 : Aides-soignants;J1303;V0Z60;1139;T3 Grand Paris Seine Ouest;Assistance médico-technique;41.583333333;25;104;1;1
